4.084084e-01	1.712146e+03	9.743926e-01
4.164164e-01	1.721881e+03	9.742155e-01
4.244244e-01	1.731616e+03	9.740382e-01
4.324324e-01	1.741351e+03	9.738606e-01
4.404404e-01	1.751086e+03	9.736828e-01
4.484484e-01	1.760821e+03	9.735047e-01
4.564565e-01	1.770556e+03	9.733264e-01
4.644645e-01	1.780291e+03	9.731478e-01
4.724725e-01	1.790026e+03	9.729690e-01
4.804805e-01	1.799761e+03	9.727900e-01
4.884885e-01	1.809496e+03	9.726107e-01
4.964965e-01	1.819231e+03	9.724312e-01
5.045045e-01	1.828966e+03	9.722514e-01
5.125125e-01	1.838701e+03	9.720714e-01
5.205205e-01	1.848436e+03	9.718912e-01
5.285285e-01	1.858171e+03	9.717107e-01
5.365365e-01	1.867906e+03	9.715300e-01
5.445445e-01	1.877641e+03	9.713490e-01
5.525526e-01	1.887376e+03	9.711678e-01
5.605606e-01	1.897111e+03	9.709864e-01
5.685686e-01	1.906846e+03	9.708047e-01
5.765766e-01	1.916581e+03	9.706228e-01
5.845846e-01	1.926316e+03	9.704407e-01
5.925926e-01	1.936051e+03	9.702583e-01
6.006006e-01	1.945786e+03	9.700757e-01
6.086086e-01	1.955521e+03	9.698928e-01
6.166166e-01	1.965256e+03	9.697097e-01
6.246246e-01	1.974991e+03	9.695264e-01
6.326326e-01	1.984726e+03	9.693428e-01
6.406406e-01	1.994461e+03	9.691590e-01
6.486486e-01	2.004196e+03	9.689750e-01
6.566567e-01	2.013931e+03	9.687908e-01
6.646647e-01	2.023666e+03	9.686063e-01
6.726727e-01	2.033401e+03	9.684215e-01
6.806807e-01	2.043136e+03	9.682366e-01
6.886887e-01	2.052871e+03	9.680514e-01
6.966967e-01	2.062606e+03	9.678660e-01
7.047047e-01	2.072341e+03	9.676803e-01
7.127127e-01	2.082076e+03	9.674944e-01
7.207207e-01	2.091811e+03	9.673083e-01
7.287287e-01	2.101546e+03	9.671220e-01
7.367367e-01	2.111281e+03	9.669354e-01
7.447447e-01	2.121016e+03	9.667486e-01
7.527528e-01	2.130751e+03	9.665616e-01
7.607608e-01	2.140486e+03	9.663743e-01
7.687688e-01	2.150221e+03	9.661868e-01
7.767768e-01	2.159956e+03	9.659991e-01
7.847848e-01	2.169691e+03	9.658111e-01
7.927928e-01	2.179426e+03	9.656230e-01
8.008008e-01	2.189162e+03	9.654345e-01
8.088088e-01	2.198897e+03	9.652459e-01
8.168168e-01	2.208632e+03	9.650570e-01
8.248248e-01	2.218367e+03	9.648679e-01
8.328328e-01	2.228102e+03	9.646786e-01
8.408408e-01	2.237837e+03	9.644891e-01
8.488488e-01	2.247572e+03	9.642993e-01
8.568569e-01	2.257307e+03	9.641093e-01
8.648649e-01	2.267042e+03	9.639191e-01
8.728729e-01	2.276777e+03	9.637286e-01
8.808809e-01	2.286512e+03	9.635379e-01
8.888889e-01	2.296247e+03	9.633470e-01
8.968969e-01	2.305982e+03	9.631559e-01
9.049049e-01	2.315717e+03	9.629645e-01
9.129129e-01	2.325452e+03	9.627729e-01
9.209209e-01	2.335187e+03	9.625811e-01
9.289289e-01	2.344922e+03	9.623891e-01
9.369369e-01	2.354657e+03	9.621968e-01
9.449449e-01	2.364392e+03	9.620044e-01
9.529530e-01	2.374127e+03	9.618116e-01
9.609610e-01	2.383862e+03	9.616187e-01
9.689690e-01	2.393597e+03	9.614255e-01
9.769770e-01	2.403332e+03	9.612322e-01
9.849850e-01	2.413067e+03	9.610386e-01
9.929930e-01	2.422802e+03	9.608447e-01
1.001001e+00	2.432537e+03	9.606507e-01
1.009009e+00	2.442272e+03	9.604564e-01
1.017017e+00	2.452007e+03	9.602619e-01
1.025025e+00	2.461742e+03	9.600671e-01
1.033033e+00	2.471477e+03	9.598722e-01
1.041041e+00	2.481212e+03	9.596770e-01
1.049049e+00	2.490947e+03	9.594816e-01
1.057057e+00	2.500682e+03	9.592860e-01
1.065065e+00	2.510417e+03	9.590902e-01
1.073073e+00	2.520152e+03	9.588941e-01
1.081081e+00	2.529887e+03	9.586978e-01
1.089089e+00	2.539622e+03	9.585013e-01
1.097097e+00	2.549357e+03	9.583046e-01
1.105105e+00	2.559092e+03	9.581076e-01
1.113113e+00	2.568827e+03	9.579104e-01
1.121121e+00	2.578562e+03	9.577130e-01
1.129129e+00	2.588297e+03	9.575154e-01
1.137137e+00	2.598032e+03	9.573176e-01
1.145145e+00	2.607767e+03	9.571195e-01
1.153153e+00	2.617502e+03	9.569212e-01
1.161161e+00	2.627237e+03	9.567227e-01
1.169169e+00	2.636972e+03	9.565239e-01
1.177177e+00	2.646707e+03	9.563250e-01
1.185185e+00	2.656442e+03	9.561258e-01
1.193193e+00	2.666177e+03	9.559264e-01
1.201201e+00	2.675912e+03	9.556731e-01
1.209209e+00	2.685647e+03	9.550914e-01
1.217217e+00	2.695382e+03	9.545044e-01
1.225225e+00	2.705117e+03	9.539120e-01
1.233233e+00	2.714852e+03	9.533143e-01
1.241241e+00	2.724587e+03	9.527112e-01
1.249249e+00	2.734322e+03	9.521027e-01
1.257257e+00	2.744057e+03	9.514887e-01
1.265265e+00	2.753792e+03	9.508693e-01
1.273273e+00	2.763527e+03	9.502444e-01
1.281281e+00	2.773262e+03	9.496140e-01
1.289289e+00	2.782997e+03	9.489780e-01
1.297297e+00	2.792732e+03	9.483365e-01
1.305305e+00	2.802467e+03	9.476895e-01
1.313313e+00	2.812202e+03	9.470368e-01
1.321321e+00	2.821937e+03	9.463785e-01
1.329329e+00	2.831672e+03	9.457145e-01
1.337337e+00	2.841408e+03	9.450449e-01
1.345345e+00	2.851143e+03	9.443696e-01
1.353353e+00	2.860878e+03	9.436886e-01
1.361361e+00	2.870613e+03	9.430018e-01
1.369369e+00	2.880348e+03	9.423093e-01
1.377377e+00	2.890083e+03	9.416109e-01
1.385385e+00	2.899818e+03	9.409068e-01
1.393393e+00	2.909553e+03	9.401969e-01
1.401401e+00	2.919288e+03	9.394811e-01
1.409409e+00	2.929023e+03	9.387594e-01
1.417417e+00	2.938758e+03	9.380318e-01
1.425425e+00	2.948493e+03	9.372983e-01
1.433433e+00	2.958228e+03	9.365589e-01
1.441441e+00	2.967963e+03	9.358135e-01
1.449449e+00	2.977698e+03	9.350622e-01
1.457457e+00	2.987433e+03	9.343048e-01
1.465465e+00	2.997168e+03	9.335414e-01
1.473473e+00	3.006903e+03	9.327720e-01
1.481481e+00	3.016638e+03	9.319965e-01
1.489489e+00	3.026373e+03	9.312150e-01
1.497497e+00	3.036108e+03	9.304273e-01
1.505506e+00	3.045843e+03	9.296335e-01
1.513514e+00	3.055578e+03	9.288336e-01
1.521522e+00	3.065313e+03	9.280275e-01
1.529530e+00	3.075048e+03	9.272152e-01
1.537538e+00	3.084783e+03	9.263967e-01
1.545546e+00	3.094518e+03	9.255720e-01
1.553554e+00	3.104253e+03	9.247411e-01
1.561562e+00	3.113988e+03	9.239038e-01
1.569570e+00	3.123723e+03	9.230604e-01
1.577578e+00	3.133458e+03	9.222106e-01
1.585586e+00	3.143193e+03	9.213545e-01
1.593594e+00	3.152928e+03	9.204921e-01
1.601602e+00	3.162663e+03	9.196233e-01
1.609610e+00	3.172398e+03	9.187482e-01
1.617618e+00	3.182133e+03	9.178667e-01
1.625626e+00	3.191868e+03	9.169787e-01
1.633634e+00	3.201603e+03	9.160844e-01
1.641642e+00	3.211338e+03	9.151836e-01
1.649650e+00	3.221073e+03	9.142764e-01
1.657658e+00	3.230808e+03	9.133627e-01
1.665666e+00	3.240543e+03	9.124425e-01
1.673674e+00	3.250278e+03	9.115158e-01
1.681682e+00	3.260013e+03	9.105825e-01
1.689690e+00	3.269748e+03	9.096428e-01
1.697698e+00	3.279483e+03	9.086965e-01
1.705706e+00	3.289218e+03	9.077436e-01
1.713714e+00	3.298953e+03	9.067842e-01
1.721722e+00	3.308688e+03	9.058182e-01
1.729730e+00	3.318423e+03	9.048455e-01
1.737738e+00	3.328158e+03	9.038662e-01
1.745746e+00	3.337893e+03	9.028803e-01
1.753754e+00	3.347628e+03	9.018878e-01
1.761762e+00	3.357363e+03	9.008885e-01
1.769770e+00	3.367098e+03	8.998826e-01
1.777778e+00	3.376833e+03	8.988700e-01
1.785786e+00	3.386568e+03	8.978507e-01
1.793794e+00	3.396303e+03	8.968247e-01
1.801802e+00	3.406038e+03	8.957919e-01
1.809810e+00	3.415773e+03	8.947524e-01
1.817818e+00	3.425508e+03	8.937062e-01
1.825826e+00	3.435243e+03	8.926532e-01
1.833834e+00	3.444978e+03	8.915934e-01
1.841842e+00	3.454713e+03	8.905268e-01
1.849850e+00	3.464448e+03	8.894534e-01
1.857858e+00	3.474183e+03	8.883732e-01
1.865866e+00	3.483918e+03	8.872862e-01
1.873874e+00	3.493654e+03	8.861924e-01
1.881882e+00	3.503389e+03	8.850917e-01
1.889890e+00	3.513124e+03	8.839841e-01
1.897898e+00	3.522859e+03	8.828697e-01
1.905906e+00	3.532594e+03	8.817485e-01
1.913914e+00	3.542329e+03	8.806203e-01
1.921922e+00	3.552064e+03	8.794853e-01
1.929930e+00	3.561799e+03	8.783434e-01
1.937938e+00	3.571534e+03	8.771945e-01
1.945946e+00	3.581269e+03	8.760388e-01
1.953954e+00	3.591004e+03	8.748761e-01
1.961962e+00	3.600739e+03	8.737065e-01
1.969970e+00	3.610474e+03	8.725300e-01
1.977978e+00	3.620209e+03	8.713466e-01
1.985986e+00	3.629944e+03	8.701562e-01
1.993994e+00	3.639679e+03	8.689588e-01
2.002002e+00	3.649414e+03	8.702889e-01
2.010010e+00	3.659149e+03	8.690944e-01
2.018018e+00	3.668884e+03	8.678930e-01
2.026026e+00	3.678619e+03	8.666847e-01
2.034034e+00	3.688354e+03	8.654694e-01
2.042042e+00	3.698089e+03	8.642472e-01
2.050050e+00	3.707824e+03	8.630180e-01
2.058058e+00	3.717559e+03	8.617818e-01
2.066066e+00	3.727294e+03	8.605387e-01
2.074074e+00	3.737029e+03	8.592886e-01
2.082082e+00	3.746764e+03	8.580316e-01
2.090090e+00	3.756499e+03	8.567676e-01
2.098098e+00	3.766234e+03	8.554966e-01
2.106106e+00	3.775969e+03	8.542186e-01
2.114114e+00	3.785704e+03	8.529337e-01
2.122122e+00	3.795439e+03	8.516417e-01
2.130130e+00	3.805174e+03	8.503428e-01
2.138138e+00	3.814909e+03	8.490369e-01
2.146146e+00	3.824644e+03	8.477241e-01
2.154154e+00	3.834379e+03	8.464042e-01
2.162162e+00	3.844114e+03	8.450774e-01
2.170170e+00	3.853849e+03	8.437436e-01
2.178178e+00	3.863584e+03	8.424027e-01
2.186186e+00	3.873319e+03	8.410550e-01
2.194194e+00	3.883054e+03	8.397002e-01
2.202202e+00	3.892789e+03	8.383385e-01
2.210210e+00	3.902524e+03	8.369697e-01
2.218218e+00	3.912259e+03	8.355940e-01
2.226226e+00	3.921994e+03	8.342114e-01
2.234234e+00	3.931729e+03	8.328218e-01
2.242242e+00	3.941464e+03	8.314252e-01
2.250250e+00	3.951199e+03	8.300216e-01
2.258258e+00	3.960934e+03	8.286111e-01
2.266266e+00	3.970669e+03	8.271937e-01
2.274274e+00	3.980404e+03	8.257693e-01
2.282282e+00	3.990139e+03	8.243379e-01
2.290290e+00	3.999874e+03	8.228996e-01
2.298298e+00	4.009609e+03	8.214544e-01
2.306306e+00	4.019344e+03	8.200023e-01
2.314314e+00	4.029079e+03	8.185433e-01
2.322322e+00	4.038814e+03	8.170773e-01
2.330330e+00	4.048549e+03	8.156045e-01
2.338338e+00	4.058284e+03	8.141247e-01
2.346346e+00	4.068019e+03	8.126381e-01
2.354354e+00	4.077754e+03	8.111446e-01
2.362362e+00	4.087489e+03	8.096442e-01
2.370370e+00	4.097224e+03	8.081370e-01
2.378378e+00	4.106959e+03	8.066229e-01
2.386386e+00	4.116694e+03	8.051020e-01
2.394394e+00	4.126429e+03	8.035743e-01
2.402402e+00	4.136165e+03	8.020397e-01
2.410410e+00	4.145900e+03	8.004983e-01
2.418418e+00	4.155635e+03	7.989502e-01
2.426426e+00	4.165370e+03	7.973953e-01
2.434434e+00	4.175105e+03	7.958336e-01
2.442442e+00	4.184840e+03	7.942651e-01
2.450450e+00	4.194575e+03	7.926899e-01
2.458458e+00	4.204310e+03	7.911080e-01
2.466466e+00	4.214045e+03	7.895193e-01
2.474474e+00	4.223780e+03	7.879240e-01
2.482482e+00	4.233515e+03	7.863220e-01
2.490490e+00	4.243250e+03	7.847133e-01
2.498498e+00	4.252985e+03	7.830979e-01
2.506507e+00	4.262720e+03	7.814759e-01
2.514515e+00	4.272455e+03	7.798473e-01
2.522523e+00	4.282190e+03	7.782121e-01
2.530531e+00	4.291925e+03	7.765703e-01
2.538539e+00	4.301660e+03	7.749219e-01
2.546547e+00	4.311395e+03	7.732670e-01
2.554555e+00	4.321130e+03	7.716055e-01
2.562563e+00	4.330865e+03	7.699376e-01
2.570571e+00	4.340600e+03	7.682631e-01
2.578579e+00	4.350335e+03	7.665822e-01
2.586587e+00	4.360070e+03	7.648948e-01
2.594595e+00	4.369805e+03	7.632009e-01
2.602603e+00	4.379540e+03	7.615007e-01
2.610611e+00	4.389275e+03	7.597940e-01
2.618619e+00	4.399010e+03	7.580810e-01
2.626627e+00	4.408745e+03	7.563617e-01
2.634635e+00	4.418480e+03	7.546360e-01
2.642643e+00	4.428215e+03	7.529040e-01
2.650651e+00	4.437950e+03	7.511657e-01
2.658659e+00	4.447685e+03	7.494212e-01
2.666667e+00	4.457420e+03	7.476704e-01
2.674675e+00	4.467155e+03	7.459135e-01
2.682683e+00	4.476890e+03	7.441503e-01
2.690691e+00	4.486625e+03	7.423810e-01
2.698699e+00	4.496360e+03	7.406055e-01
2.706707e+00	4.506095e+03	7.388240e-01
2.714715e+00	4.515830e+03	7.370364e-01
2.722723e+00	4.525565e+03	7.352427e-01
2.730731e+00	4.535300e+03	7.334430e-01
2.738739e+00	4.545035e+03	7.316373e-01
2.746747e+00	4.554770e+03	7.298256e-01
2.754755e+00	4.564505e+03	7.280080e-01
2.762763e+00	4.574240e+03	7.261845e-01
2.770771e+00	4.583975e+03	7.243551e-01
2.778779e+00	4.593710e+03	7.225198e-01
2.786787e+00	4.603445e+03	7.206787e-01
2.794795e+00	4.613180e+03	7.188319e-01
2.802803e+00	4.622915e+03	7.169792e-01
2.810811e+00	4.632650e+03	7.151209e-01
2.818819e+00	4.642385e+03	7.132568e-01
2.826827e+00	4.652120e+03	7.113871e-01
2.834835e+00	4.661855e+03	7.095118e-01
2.842843e+00	4.671590e+03	7.076308e-01
2.850851e+00	4.681325e+03	7.057443e-01
2.858859e+00	4.691060e+03	7.038523e-01
2.866867e+00	4.700795e+03	7.019547e-01
2.874875e+00	4.710530e+03	7.000517e-01
2.882883e+00	4.720265e+03	6.981433e-01
2.890891e+00	4.730000e+03	6.962295e-01
2.898899e+00	4.739735e+03	6.943103e-01
2.906907e+00	4.749470e+03	6.923859e-01
2.914915e+00	4.759205e+03	6.904561e-01
2.922923e+00	4.768940e+03	6.885211e-01
2.930931e+00	4.778675e+03	6.865809e-01
2.938939e+00	4.788411e+03	6.846355e-01
2.946947e+00	4.798146e+03	6.826849e-01
2.954955e+00	4.807881e+03	6.807293e-01
2.962963e+00	4.817616e+03	6.787687e-01
2.970971e+00	4.827351e+03	6.768030e-01
2.978979e+00	4.837086e+03	6.748323e-01
2.986987e+00	4.846821e+03	6.728568e-01
2.994995e+00	4.856556e+03	6.708763e-01
3.003003e+00	4.866291e+03	6.688909e-01
3.011011e+00	4.876026e+03	6.669008e-01
3.019019e+00	4.885761e+03	6.649059e-01
3.027027e+00	4.895496e+03	6.629063e-01
3.035035e+00	4.905231e+03	6.609020e-01
3.043043e+00	4.914966e+03	6.588930e-01
3.051051e+00	4.924701e+03	6.568794e-01
3.059059e+00	4.934436e+03	6.548613e-01
3.067067e+00	4.944171e+03	6.528387e-01
3.075075e+00	4.953906e+03	6.508116e-01
3.083083e+00	4.963641e+03	6.487801e-01
3.091091e+00	4.973376e+03	6.467443e-01
3.099099e+00	4.983111e+03	6.447040e-01
3.107107e+00	4.992846e+03	6.426596e-01
3.115115e+00	5.002581e+03	6.406108e-01
3.123123e+00	5.012316e+03	6.385579e-01
3.131131e+00	5.022051e+03	6.365008e-01
3.139139e+00	5.031786e+03	6.344397e-01
3.147147e+00	5.041521e+03	6.323745e-01
3.155155e+00	5.051256e+03	6.303053e-01
3.163163e+00	5.060991e+03	6.282321e-01
3.171171e+00	5.070726e+03	6.261550e-01
3.179179e+00	5.080461e+03	6.240741e-01
3.187187e+00	5.090196e+03	6.219894e-01
3.195195e+00	5.099931e+03	6.199009e-01
3.203203e+00	5.109666e+03	6.178087e-01
3.211211e+00	5.119401e+03	6.157129e-01
3.219219e+00	5.129136e+03	6.136134e-01
3.227227e+00	5.138871e+03	6.115104e-01
3.235235e+00	5.148606e+03	6.094039e-01
3.243243e+00	5.158341e+03	6.072940e-01
3.251251e+00	5.168076e+03	6.051806e-01
3.259259e+00	5.177811e+03	6.030639e-01
3.267267e+00	5.187546e+03	6.009439e-01
3.275275e+00	5.197281e+03	5.988207e-01
3.283283e+00	5.207016e+03	5.966943e-01
3.291291e+00	5.216751e+03	5.945647e-01
3.299299e+00	5.226486e+03	5.924321e-01
3.307307e+00	5.236221e+03	5.902964e-01
3.315315e+00	5.245956e+03	5.881578e-01
3.323323e+00	5.255691e+03	5.860162e-01
3.331331e+00	5.265426e+03	5.838718e-01
3.339339e+00	5.275161e+03	5.817246e-01
3.347347e+00	5.284896e+03	5.795746e-01
3.355355e+00	5.294631e+03	5.774219e-01
3.363363e+00	5.304366e+03	5.752666e-01
3.371371e+00	5.314101e+03	5.731087e-01
3.379379e+00	5.323836e+03	5.709483e-01
3.387387e+00	5.333571e+03	5.687854e-01
3.395395e+00	5.343306e+03	5.666201e-01
3.403403e+00	5.353041e+03	5.644525e-01
3.411411e+00	5.362776e+03	5.622825e-01
3.419419e+00	5.372511e+03	5.601103e-01
3.427427e+00	5.382246e+03	5.579359e-01
3.435435e+00	5.391981e+03	5.557594e-01
3.443443e+00	5.401716e+03	5.535809e-01
3.451451e+00	5.411451e+03	5.514003e-01
3.459459e+00	5.421186e+03	5.492178e-01
3.467467e+00	5.430922e+03	5.470334e-01
3.475475e+00	5.440657e+03	5.448471e-01
3.483483e+00	5.450392e+03	5.426591e-01
3.491491e+00	5.460127e+03	5.404694e-01
3.499499e+00	5.469862e+03	5.382780e-01
3.507508e+00	5.479597e+03	5.360851e-01
3.515516e+00	5.489332e+03	5.338906e-01
3.523524e+00	5.499067e+03	5.316947e-01
3.531532e+00	5.508802e+03	5.294973e-01
3.539540e+00	5.518537e+03	5.272986e-01
3.547548e+00	5.528272e+03	5.250986e-01
3.555556e+00	5.538007e+03	5.228974e-01
3.563564e+00	5.547742e+03	5.206950e-01
3.571572e+00	5.557477e+03	5.184916e-01
3.579580e+00	5.567212e+03	5.162870e-01
3.587588e+00	5.576947e+03	5.140816e-01
3.595596e+00	5.586682e+03	5.118752e-01
3.603604e+00	5.596417e+03	5.096679e-01
3.611612e+00	5.606152e+03	5.074599e-01
3.619620e+00	5.615887e+03	5.052511e-01
3.627628e+00	5.625622e+03	5.030417e-01
3.635636e+00	5.635357e+03	5.008316e-01
3.643644e+00	5.645092e+03	4.986211e-01
3.651652e+00	5.654827e+03	4.964100e-01
3.659660e+00	5.664562e+03	4.941986e-01
3.667668e+00	5.674297e+03	4.919868e-01
3.675676e+00	5.684032e+03	4.897747e-01
3.683684e+00	5.693767e+03	4.875624e-01
3.691692e+00	5.703502e+03	4.853499e-01
3.699700e+00	5.713237e+03	4.831374e-01
3.707708e+00	5.722972e+03	4.809248e-01
3.715716e+00	5.732707e+03	4.787122e-01
3.723724e+00	5.742442e+03	4.764997e-01
3.731732e+00	5.752177e+03	4.742875e-01
3.739740e+00	5.761912e+03	4.720754e-01
3.747748e+00	5.771647e+03	4.698636e-01
3.755756e+00	5.781382e+03	4.676522e-01
3.763764e+00	5.791117e+03	4.654412e-01
3.771772e+00	5.800852e+03	4.632306e-01
3.779780e+00	5.810587e+03	4.610207e-01
3.787788e+00	5.820322e+03	4.588113e-01
3.795796e+00	5.830057e+03	4.566026e-01
3.803804e+00	5.839792e+03	4.543947e-01
3.811812e+00	5.849527e+03	4.521875e-01
3.819820e+00	5.859262e+03	4.499812e-01
3.827828e+00	5.868997e+03	4.477759e-01
3.835836e+00	5.878732e+03	4.455715e-01
3.843844e+00	5.888467e+03	4.433683e-01
3.851852e+00	5.898202e+03	4.411661e-01
3.859860e+00	5.907937e+03	4.389651e-01
3.867868e+00	5.917672e+03	4.367654e-01
3.875876e+00	5.927407e+03	4.345670e-01
3.883884e+00	5.937142e+03	4.323700e-01
3.891892e+00	5.946877e+03	4.301745e-01
3.899900e+00	5.956612e+03	4.279804e-01
3.907908e+00	5.966347e+03	4.257880e-01
3.915916e+00	5.976082e+03	4.235971e-01
3.923924e+00	5.985817e+03	4.214080e-01
3.931932e+00	5.995552e+03	4.192207e-01
3.939940e+00	6.005287e+03	4.170351e-01
3.947948e+00	6.015022e+03	4.148515e-01
3.955956e+00	6.024757e+03	4.126699e-01
3.963964e+00	6.034492e+03	4.104902e-01
3.971972e+00	6.044227e+03	4.083127e-01
3.979980e+00	6.053962e+03	4.061373e-01
3.987988e+00	6.063697e+03	4.039641e-01
3.995996e+00	6.073432e+03	4.017932e-01
4.004004e+00	6.083168e+03	3.996246e-01
4.012012e+00	6.092903e+03	3.974585e-01
4.020020e+00	6.102638e+03	3.952948e-01
4.028028e+00	6.112373e+03	3.931336e-01
4.036036e+00	6.122108e+03	3.909750e-01
4.044044e+00	6.131843e+03	3.888191e-01
4.052052e+00	6.141578e+03	3.866659e-01
4.060060e+00	6.151313e+03	3.845155e-01
4.068068e+00	6.161048e+03	3.823679e-01
4.076076e+00	6.170783e+03	3.802233e-01
4.084084e+00	6.180518e+03	3.780816e-01
4.092092e+00	6.190253e+03	3.759429e-01
4.100100e+00	6.199988e+03	3.738073e-01
4.108108e+00	6.209723e+03	3.716749e-01
4.116116e+00	6.219458e+03	3.695456e-01
4.124124e+00	6.229193e+03	3.674197e-01
4.132132e+00	6.238928e+03	3.652970e-01
4.140140e+00	6.248663e+03	3.631778e-01
4.148148e+00	6.258398e+03	3.610620e-01
4.156156e+00	6.268133e+03	3.589498e-01
4.164164e+00	6.277868e+03	3.568411e-01
4.172172e+00	6.287603e+03	3.547360e-01
4.180180e+00	6.297338e+03	3.526346e-01
4.188188e+00	6.307073e+03	3.505370e-01
4.196196e+00	6.316808e+03	3.484432e-01
4.204204e+00	6.326543e+03	3.463532e-01
4.212212e+00	6.336278e+03	3.442672e-01
4.220220e+00	6.346013e+03	3.421852e-01
4.228228e+00	6.355748e+03	3.401072e-01
4.236236e+00	6.365483e+03	3.380333e-01
4.244244e+00	6.375218e+03	3.359635e-01
4.252252e+00	6.384953e+03	3.338980e-01
4.260260e+00	6.394688e+03	3.318368e-01
4.268268e+00	6.404423e+03	3.297798e-01
4.276276e+00	6.414158e+03	3.277273e-01
4.284284e+00	6.423893e+03	3.256792e-01
4.292292e+00	6.433628e+03	3.236355e-01
4.300300e+00	6.443363e+03	3.215965e-01
4.308308e+00	6.453098e+03	3.195620e-01
4.316316e+00	6.462833e+03	3.175322e-01
4.324324e+00	6.472568e+03	3.155071e-01
4.332332e+00	6.482303e+03	3.134868e-01
4.340340e+00	6.492038e+03	3.114713e-01
4.348348e+00	6.501773e+03	3.094606e-01
4.356356e+00	6.511508e+03	3.074549e-01
4.364364e+00	6.521243e+03	3.054542e-01
4.372372e+00	6.530978e+03	3.034585e-01
4.380380e+00	6.540713e+03	3.014678e-01
4.388388e+00	6.550448e+03	2.994823e-01
4.396396e+00	6.560183e+03	2.975020e-01
4.404404e+00	6.569918e+03	2.955270e-01
4.412412e+00	6.579653e+03	2.935572e-01
4.420420e+00	6.589388e+03	2.915927e-01
4.428428e+00	6.599123e+03	2.896337e-01
4.436436e+00	6.608858e+03	2.876800e-01
4.444444e+00	6.618593e+03	2.857319e-01
4.452452e+00	6.628328e+03	2.837892e-01
4.460460e+00	6.638063e+03	2.818522e-01
4.468468e+00	6.647798e+03	2.799208e-01
4.476476e+00	6.657533e+03	2.779950e-01
4.484484e+00	6.667268e+03	2.760750e-01
4.492492e+00	6.677003e+03	2.741607e-01
4.500501e+00	6.686738e+03	2.722523e-01
4.508509e+00	6.696473e+03	2.703497e-01
4.516517e+00	6.706208e+03	2.684530e-01
4.524525e+00	6.715943e+03	2.665623e-01
4.532533e+00	6.725678e+03	2.646775e-01
4.540541e+00	6.735414e+03	2.627988e-01
4.548549e+00	6.745149e+03	2.609262e-01
4.556557e+00	6.754884e+03	2.590597e-01
4.564565e+00	6.764619e+03	2.571993e-01
4.572573e+00	6.774354e+03	2.553452e-01
4.580581e+00	6.784089e+03	2.534973e-01
4.588589e+00	6.793824e+03	2.516557e-01
4.596597e+00	6.803559e+03	2.498204e-01
4.604605e+00	6.813294e+03	2.479915e-01
4.612613e+00	6.823029e+03	2.461690e-01
4.620621e+00	6.832764e+03	2.443529e-01
4.628629e+00	6.842499e+03	2.425433e-01
4.636637e+00	6.852234e+03	2.407403e-01
4.644645e+00	6.861969e+03	2.389438e-01
4.652653e+00	6.871704e+03	2.371539e-01
4.660661e+00	6.881439e+03	2.353706e-01
